,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
355,1-365189372,Accepted-In Progress,2010-04-06 23:35:51,2010-04-06,Gustav,Org line G4,Low impact,,Tue,2010-04-06 23:35:51,2012-02-22 00:00:21,686
356,1-365189372,Unmatched-Unmatched,2010-04-07 16:30:28,2010-04-07,Gustav,Org line G4,Low impact,,Wed,2010-04-06 23:35:51,2012-02-22 00:00:21,686
359,1-365702595,Accepted-In Progress,2010-04-08 20:07:36,2010-04-08,Carolyn,Org line G3,Medium impact,,Thu,2010-04-08 20:07:36,2012-01-05 01:49:12,636
360,1-365702595,Queued-Awaiting Assignment,2010-04-08 20:09:05,2010-04-08,Carolyn,Org line G3,Medium impact,,Thu,2010-04-08 20:07:36,2012-01-05 01:49:12,636
73,1-322204195,Queued-Awaiting Assignment,2010-04-08 20:09:22,2010-04-08,Adam,Org line A2,Medium impact,,Thu,2009-09-17 06:42:12,2012-05-24 19:03:31,980
74,1-322204195,Queued-Awaiting Assignment,2010-04-08 20:11:51,2010-04-08,Adam,Org line A2,Medium impact,,Thu,2009-09-17 06:42:12,2012-05-24 19:03:31,980
361,1-365702595,Accepted-In Progress,2010-04-09 03:33:49,2010-04-09,Kannan,Org line G3,Medium impact,,Fri,2010-04-08 20:07:36,2012-01-05 01:49:12,636
362,1-365702595,Accepted-Assigned,2010-04-09 03:33:54,2010-04-09,Carolyn,Org line G3,Medium impact,,Fri,2010-04-08 20:07:36,2012-01-05 01:49:12,636
75,1-322204195,Accepted-In Progress,2010-04-12 18:05:58,2010-04-12,Adam,Org line A2,Medium impact,,Mon,2009-09-17 06:42:12,2012-05-24 19:03:31,980
76,1-322204195,Accepted-Wait,2010-04-12 18:10:24,2010-04-12,Adam,Org line A2,Medium impact,,Mon,2009-09-17 06:42:12,2012-05-24 19:03:31,980
365,1-366462246,Accepted-In Progress,2010-04-13 03:14:40,2010-04-13,Daniel,Org line A2,Major impact,,Tue,2010-04-13 03:14:40,2012-04-12 00:40:52,729
368,1-366509892,Accepted-In Progress,2010-04-13 05:37:25,2010-04-13,Carolyn,Org line G3,Low impact,,Tue,2010-04-13 05:37:25,2012-01-30 21:42:50,657
369,1-366509892,Queued-Awaiting Assignment,2010-04-13 05:47:56,2010-04-13,Carolyn,Org line G3,Low impact,,Tue,2010-04-13 05:37:25,2012-01-30 21:42:50,657
374,1-366584206,Accepted-In Progress,2010-04-13 17:38:30,2010-04-13,Carolyn,Org line G3,Medium impact,,Tue,2010-04-13 17:38:30,2012-01-09 20:25:51,636
375,1-366584206,Queued-Awaiting Assignment,2010-04-13 17:44:30,2010-04-13,Carolyn,Org line G3,Medium impact,,Tue,2010-04-13 17:38:30,2012-01-09 20:25:51,636
380,1-366698569,Accepted-In Progress,2010-04-13 22:37:07,2010-04-13,Jerker,Org line G4,High impact,,Tue,2010-04-13 22:37:07,2012-01-12 22:11:59,638
390,1-366726662,Accepted-In Progress,2010-04-13 22:50:15,2010-04-13,Jerker,Org line G4,Medium impact,,Tue,2010-04-13 22:50:15,2012-01-12 22:25:45,638
370,1-366509892,Accepted-In Progress,2010-04-13 22:56:39,2010-04-13,Kannan,Org line G3,Low impact,,Tue,2010-04-13 05:37:25,2012-01-30 21:42:50,657
371,1-366509892,Accepted-Assigned,2010-04-13 22:56:44,2010-04-13,Carolyn,Org line G3,Low impact,,Tue,2010-04-13 05:37:25,2012-01-30 21:42:50,657
376,1-366584206,Accepted-In Progress,2010-04-13 22:59:01,2010-04-13,Kannan,Org line G3,Medium impact,,Tue,2010-04-13 17:38:30,2012-01-09 20:25:51,636
377,1-366584206,Accepted-Assigned,2010-04-13 22:59:07,2010-04-13,Carolyn,Org line G3,Medium impact,,Tue,2010-04-13 17:38:30,2012-01-09 20:25:51,636
397,1-366923538,Accepted-In Progress,2010-04-14 19:27:54,2010-04-14,Carolyn,Org line G3,Medium impact,,Wed,2010-04-14 19:27:54,2012-01-30 23:05:58,656
398,1-366923538,Queued-Awaiting Assignment,2010-04-14 19:47:49,2010-04-14,Carolyn,Org line G3,Medium impact,,Wed,2010-04-14 19:27:54,2012-01-30 23:05:58,656
399,1-366923538,Accepted-In Progress,2010-04-14 19:47:50,2010-04-14,Niklas,Org line A2,Medium impact,,Wed,2010-04-14 19:27:54,2012-01-30 23:05:58,656
400,1-366923538,Queued-Awaiting Assignment,2010-04-14 19:54:25,2010-04-14,Carolyn,Org line G3,Medium impact,,Wed,2010-04-14 19:27:54,2012-01-30 23:05:58,656
405,1-367002597,Accepted-In Progress,2010-04-14 23:53:38,2010-04-14,Helena,Org line C,Medium impact,,Wed,2010-04-14 23:53:38,2012-02-15 21:32:49,671
401,1-366923538,Accepted-In Progress,2010-04-15 03:58:53,2010-04-15,Naga,Org line G3,Medium impact,,Thu,2010-04-14 19:27:54,2012-01-30 23:05:58,656
402,1-366923538,Accepted-Assigned,2010-04-15 04:09:15,2010-04-15,Carolyn,Org line G3,Medium impact,,Thu,2010-04-14 19:27:54,2012-01-30 23:05:58,656
308,1-360464815,Accepted-Wait,2010-04-16 00:32:45,2010-04-16,Panigrahy,Org line A2,Medium impact,,Fri,2010-03-15 23:40:16,2012-02-21 23:57:48,708
409,1-367648732,Accepted-In Progress,2010-04-17 02:34:49,2010-04-17,Carolyn,Org line G3,Low impact,,Sat,2010-04-17 02:34:49,2012-01-30 21:44:31,653
410,1-367648732,Queued-Awaiting Assignment,2010-04-17 02:42:36,2010-04-17,Carolyn,Org line G3,Low impact,,Sat,2010-04-17 02:34:49,2012-01-30 21:44:31,653
411,1-367648732,Accepted-In Progress,2010-04-17 09:40:43,2010-04-17,Naga,Org line G3,Low impact,,Sat,2010-04-17 02:34:49,2012-01-30 21:44:31,653
412,1-367648732,Accepted-Assigned,2010-04-17 09:42:50,2010-04-17,Carolyn,Org line G3,Low impact,,Sat,2010-04-17 02:34:49,2012-01-30 21:44:31,653
415,1-367921041,Accepted-In Progress,2010-04-19 19:07:37,2010-04-19,Lionel,Org line B,Medium impact,,Mon,2010-04-19 19:07:37,2012-03-01 02:56:23,681
416,1-367921041,Queued-Awaiting Assignment,2010-04-19 19:08:20,2010-04-19,Lionel,Org line B,Medium impact,,Mon,2010-04-19 19:07:37,2012-03-01 02:56:23,681
381,1-366698569,Accepted-In Progress,2010-04-20 00:59:00,2010-04-20,Jerker,Org line G4,High impact,,Tue,2010-04-13 22:37:07,2012-01-12 22:11:59,638
382,1-366698569,Accepted-In Progress,2010-04-20 00:59:17,2010-04-20,Fredrik,Org line G4,High impact,,Tue,2010-04-13 22:37:07,2012-01-12 22:11:59,638
391,1-366726662,Accepted-In Progress,2010-04-20 00:59:58,2010-04-20,Jerker,Org line G4,Medium impact,,Tue,2010-04-13 22:50:15,2012-01-12 22:25:45,638
392,1-366726662,Accepted-In Progress,2010-04-20 01:00:10,2010-04-20,Fredrik,Org line G4,Medium impact,,Tue,2010-04-13 22:50:15,2012-01-12 22:25:45,638
427,1-368322765,Accepted-In Progress,2010-04-20 23:25:52,2010-04-20,Carolyn,Org line G3,Medium impact,,Tue,2010-04-20 23:25:52,2012-01-31 17:28:52,650
428,1-368322765,Queued-Awaiting Assignment,2010-04-20 23:29:35,2010-04-20,Carolyn,Org line G3,Medium impact,,Tue,2010-04-20 23:25:52,2012-01-31 17:28:52,650
429,1-368322765,Accepted-In Progress,2010-04-21 01:03:14,2010-04-21,Kannan,Org line G3,Medium impact,,Wed,2010-04-20 23:25:52,2012-01-31 17:28:52,650
430,1-368322765,Accepted-Assigned,2010-04-21 01:03:18,2010-04-21,Carolyn,Org line G3,Medium impact,,Wed,2010-04-20 23:25:52,2012-01-31 17:28:52,650
440,1-368929048,Accepted-In Progress,2010-04-22 23:51:56,2010-04-22,Carolyn,Org line G3,Medium impact,,Thu,2010-04-22 23:51:56,2012-01-31 18:36:08,648
441,1-368929048,Queued-Awaiting Assignment,2010-04-23 00:08:11,2010-04-23,Carolyn,Org line G3,Medium impact,,Fri,2010-04-22 23:51:56,2012-01-31 18:36:08,648
442,1-368929048,Accepted-In Progress,2010-04-23 04:19:48,2010-04-23,Naga,Org line G3,Medium impact,,Fri,2010-04-22 23:51:56,2012-01-31 18:36:08,648
443,1-368929048,Accepted-Assigned,2010-04-23 04:23:29,2010-04-23,Carolyn,Org line G3,Medium impact,,Fri,2010-04-22 23:51:56,2012-01-31 18:36:08,648
446,1-369693874,Accepted-In Progress,2010-04-27 00:41:03,2010-04-27,Carolyn,Org line G3,Medium impact,,Tue,2010-04-27 00:41:03,2012-01-06 01:11:34,619
447,1-369693874,Queued-Awaiting Assignment,2010-04-27 00:44:34,2010-04-27,Carolyn,Org line G3,Medium impact,,Tue,2010-04-27 00:41:03,2012-01-06 01:11:34,619
448,1-369693874,Accepted-In Progress,2010-04-27 04:08:15,2010-04-27,Naga,Org line G3,Medium impact,,Tue,2010-04-27 00:41:03,2012-01-06 01:11:34,619
449,1-369693874,Accepted-Assigned,2010-04-27 04:12:24,2010-04-27,Carolyn,Org line G3,Medium impact,,Tue,2010-04-27 00:41:03,2012-01-06 01:11:34,619
452,1-369989135,Accepted-In Progress,2010-04-28 00:40:49,2010-04-28,Carolyn,Org line G3,Medium impact,,Wed,2010-04-28 00:40:49,2012-02-03 07:08:20,646
453,1-369989135,Accepted-In Progress,2010-04-28 00:43:59,2010-04-28,Carolyn,Org line G3,Medium impact,,Wed,2010-04-28 00:40:49,2012-02-03 07:08:20,646
351,1-365052802,Queued-Awaiting Assignment,2010-04-28 18:07:00,2010-04-28,Ing-Marie,Org line G4,High impact,,Wed,2010-04-06 17:16:15,2012-02-01 21:25:53,666
352,1-365052802,Accepted-In Progress,2010-04-28 18:35:20,2010-04-28,Veeraraghavendra,Org line G4,High impact,,Wed,2010-04-06 17:16:15,2012-02-01 21:25:53,666
353,1-365052802,Unmatched-Unmatched,2010-04-28 18:40:07,2010-04-28,Veeraraghavendra,Org line G4,High impact,,Wed,2010-04-06 17:16:15,2012-02-01 21:25:53,666
458,1-370436092,Accepted-In Progress,2010-04-29 17:23:20,2010-04-29,Celine,Org line C,Major impact,,Thu,2010-04-29 17:23:20,2012-04-26 03:07:27,727
459,1-370436092,Queued-Awaiting Assignment,2010-04-29 17:23:56,2010-04-29,Celine,Org line C,Major impact,,Thu,2010-04-29 17:23:20,2012-04-26 03:07:27,727
465,1-370452680,Accepted-In Progress,2010-04-29 22:58:57,2010-04-29,Carolyn,Org line G3,High impact,,Thu,2010-04-29 22:58:57,2012-01-04 21:44:59,614
466,1-370452680,Queued-Awaiting Assignment,2010-04-29 23:01:26,2010-04-29,Carolyn,Org line G3,High impact,,Thu,2010-04-29 22:58:57,2012-01-04 21:44:59,614
454,1-369989135,Accepted-In Progress,2010-04-29 23:15:14,2010-04-29,Naga,Org line G3,Medium impact,,Thu,2010-04-28 00:40:49,2012-02-03 07:08:20,646
455,1-369989135,Accepted-Assigned,2010-04-29 23:18:16,2010-04-29,Carolyn,Org line G3,Medium impact,,Thu,2010-04-28 00:40:49,2012-02-03 07:08:20,646
467,1-370452680,Accepted-In Progress,2010-04-29 23:20:48,2010-04-29,Naga,Org line G3,High impact,,Thu,2010-04-29 22:58:57,2012-01-04 21:44:59,614
468,1-370452680,Accepted-Assigned,2010-04-29 23:22:02,2010-04-29,Carolyn,Org line G3,High impact,,Thu,2010-04-29 22:58:57,2012-01-04 21:44:59,614
460,1-370436092,Accepted-In Progress,2010-05-04 22:28:29,2010-05-04,Celine,Org line C,Major impact,,Tue,2010-04-29 17:23:20,2012-04-26 03:07:27,727
473,1-371498622,Accepted-In Progress,2010-05-05 02:15:44,2010-05-05,Carolyn,Org line G3,Medium impact,,Wed,2010-05-05 02:15:44,2012-01-18 19:31:12,623
474,1-371498622,Queued-Awaiting Assignment,2010-05-05 02:23:17,2010-05-05,Carolyn,Org line G3,Medium impact,,Wed,2010-05-05 02:15:44,2012-01-18 19:31:12,623
475,1-371498622,Accepted-In Progress,2010-05-05 02:24:58,2010-05-05,Naga,Org line G3,Medium impact,,Wed,2010-05-05 02:15:44,2012-01-18 19:31:12,623
476,1-371498622,Accepted-Assigned,2010-05-05 02:27:46,2010-05-05,Carolyn,Org line G3,Medium impact,,Wed,2010-05-05 02:15:44,2012-01-18 19:31:12,623
479,1-371631962,Accepted-In Progress,2010-05-05 18:21:02,2010-05-05,Lena,Org line A2,Medium impact,,Wed,2010-05-05 18:21:02,2012-03-21 01:17:35,685
481,1-371672096,Accepted-In Progress,2010-05-05 21:44:03,2010-05-05,Carolyn,Org line G3,Medium impact,,Wed,2010-05-05 21:44:03,2012-02-04 18:10:51,639
482,1-371672096,Queued-Awaiting Assignment,2010-05-05 22:24:34,2010-05-05,Carolyn,Org line G3,Medium impact,,Wed,2010-05-05 21:44:03,2012-02-04 18:10:51,639
483,1-371672096,Accepted-In Progress,2010-05-06 00:09:25,2010-05-06,Kannan,Org line G3,Medium impact,,Thu,2010-05-05 21:44:03,2012-02-04 18:10:51,639
484,1-371672096,Accepted-Assigned,2010-05-06 00:09:30,2010-05-06,Carolyn,Org line G3,Medium impact,,Thu,2010-05-05 21:44:03,2012-02-04 18:10:51,639
417,1-367921041,Accepted-In Progress,2010-05-06 22:02:51,2010-05-06,Darren,Org line B,Medium impact,,Thu,2010-04-19 19:07:37,2012-03-01 02:56:23,681
487,1-372029512,Accepted-In Progress,2010-05-07 01:36:41,2010-05-07,Peter,Org line C,Low impact,,Fri,2010-05-07 01:36:41,2012-01-30 22:18:55,633
488,1-372029512,Unmatched-Unmatched,2010-05-07 02:05:00,2010-05-07,Peter,Org line C,Low impact,,Fri,2010-05-07 01:36:41,2012-01-30 22:18:55,633
495,1-372555278,Accepted-In Progress,2010-05-10 21:38:28,2010-05-10,Carolyn,Org line G3,Medium impact,,Mon,2010-05-10 21:38:28,2012-02-13 19:11:49,643
496,1-372555278,Queued-Awaiting Assignment,2010-05-10 21:41:26,2010-05-10,Carolyn,Org line G3,Medium impact,,Mon,2010-05-10 21:38:28,2012-02-13 19:11:49,643
506,1-372579132,Accepted-In Progress,2010-05-10 22:01:38,2010-05-10,Carolyn,Org line G3,Medium impact,,Mon,2010-05-10 22:01:38,2012-02-04 17:56:49,634
507,1-372579132,Queued-Awaiting Assignment,2010-05-10 22:07:54,2010-05-10,Carolyn,Org line G3,Medium impact,,Mon,2010-05-10 22:01:38,2012-02-04 17:56:49,634
497,1-372555278,Accepted-In Progress,2010-05-11 04:31:40,2010-05-11,Naga,Org line G3,Medium impact,,Tue,2010-05-10 21:38:28,2012-02-13 19:11:49,643
498,1-372555278,Accepted-Assigned,2010-05-11 04:36:20,2010-05-11,Carolyn,Org line G3,Medium impact,,Tue,2010-05-10 21:38:28,2012-02-13 19:11:49,643
508,1-372579132,Accepted-In Progress,2010-05-11 04:36:38,2010-05-11,Naga,Org line G3,Medium impact,,Tue,2010-05-10 22:01:38,2012-02-04 17:56:49,634
509,1-372579132,Accepted-Assigned,2010-05-11 04:41:50,2010-05-11,Carolyn,Org line G3,Medium impact,,Tue,2010-05-10 22:01:38,2012-02-04 17:56:49,634
512,1-372858362,Accepted-In Progress,2010-05-11 23:11:58,2010-05-11,Carolyn,Org line G3,Medium impact,,Tue,2010-05-11 23:11:58,2012-01-31 19:06:41,629
513,1-372858362,Queued-Awaiting Assignment,2010-05-11 23:13:34,2010-05-11,Carolyn,Org line G3,Medium impact,,Tue,2010-05-11 23:11:58,2012-01-31 19:06:41,629
514,1-372858362,Accepted-In Progress,2010-05-12 05:18:30,2010-05-12,Naga,Org line G3,Medium impact,,Wed,2010-05-11 23:11:58,2012-01-31 19:06:41,629
515,1-372858362,Accepted-Assigned,2010-05-12 05:25:17,2010-05-12,Carolyn,Org line G3,Medium impact,,Wed,2010-05-11 23:11:58,2012-01-31 19:06:41,629
518,1-372978779,Accepted-In Progress,2010-05-12 17:01:33,2010-05-12,Carolyn,Org line G3,Medium impact,,Wed,2010-05-12 17:01:33,2012-01-30 23:38:43,628
519,1-372978779,Accepted-In Progress,2010-05-12 17:03:39,2010-05-12,Carolyn,Org line G3,Medium impact,,Wed,2010-05-12 17:01:33,2012-01-30 23:38:43,628
520,1-372978779,Accepted-In Progress,2010-05-12 17:03:44,2010-05-12,Y,Org line A2,Medium impact,,Wed,2010-05-12 17:01:33,2012-01-30 23:38:43,628
521,1-372978779,Queued-Awaiting Assignment,2010-05-12 17:05:09,2010-05-12,Carolyn,Org line G3,Medium impact,,Wed,2010-05-12 17:01:33,2012-01-30 23:38:43,628
526,1-373110819,Accepted-In Progress,2010-05-12 20:59:40,2010-05-12,Carolyn,Org line G3,Medium impact,,Wed,2010-05-12 20:59:40,2012-02-03 16:50:31,631
527,1-373110819,Queued-Awaiting Assignment,2010-05-12 21:02:27,2010-05-12,Carolyn,Org line G3,Medium impact,,Wed,2010-05-12 20:59:40,2012-02-03 16:50:31,631
522,1-372978779,Accepted-In Progress,2010-05-13 05:04:00,2010-05-13,Naga,Org line G3,Medium impact,,Thu,2010-05-12 17:01:33,2012-01-30 23:38:43,628
523,1-372978779,Accepted-Assigned,2010-05-13 05:04:07,2010-05-13,Carolyn,Org line G3,Medium impact,,Thu,2010-05-12 17:01:33,2012-01-30 23:38:43,628
528,1-373110819,Accepted-In Progress,2010-05-13 05:04:54,2010-05-13,Naga,Org line G3,Medium impact,,Thu,2010-05-12 20:59:40,2012-02-03 16:50:31,631
529,1-373110819,Accepted-Assigned,2010-05-13 05:06:49,2010-05-13,Carolyn,Org line G3,Medium impact,,Thu,2010-05-12 20:59:40,2012-02-03 16:50:31,631
532,1-373268674,Accepted-In Progress,2010-05-13 20:56:33,2010-05-13,Carolyn,Org line G3,Medium impact,,Thu,2010-05-13 20:56:33,2012-02-03 16:52:14,630
533,1-373268674,Queued-Awaiting Assignment,2010-05-13 21:05:42,2010-05-13,Carolyn,Org line G3,Medium impact,,Thu,2010-05-13 20:56:33,2012-02-03 16:52:14,630
534,1-373268674,Accepted-In Progress,2010-05-14 09:43:08,2010-05-14,Naga,Org line G3,Medium impact,,Fri,2010-05-13 20:56:33,2012-02-03 16:52:14,630
535,1-373268674,Accepted-Assigned,2010-05-14 09:50:11,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-13 20:56:33,2012-02-03 16:52:14,630
538,1-373413519,Accepted-In Progress,2010-05-14 16:03:29,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-14 16:03:29,2012-01-30 22:00:09,626
539,1-373413519,Queued-Awaiting Assignment,2010-05-14 16:05:48,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-14 16:03:29,2012-01-30 22:00:09,626
544,1-373413971,Accepted-In Progress,2010-05-14 18:04:31,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-14 18:04:31,2012-02-04 17:48:35,630
545,1-373413971,Queued-Awaiting Assignment,2010-05-14 18:11:11,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-14 18:04:31,2012-02-04 17:48:35,630
540,1-373413519,Accepted-In Progress,2010-05-14 21:18:59,2010-05-14,Kannan,Org line G3,Medium impact,,Fri,2010-05-14 16:03:29,2012-01-30 22:00:09,626
541,1-373413519,Accepted-Assigned,2010-05-14 21:19:05,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-14 16:03:29,2012-01-30 22:00:09,626
546,1-373413971,Accepted-In Progress,2010-05-14 21:23:06,2010-05-14,Kannan,Org line G3,Medium impact,,Fri,2010-05-14 18:04:31,2012-02-04 17:48:35,630
547,1-373413971,Accepted-Assigned,2010-05-14 21:23:10,2010-05-14,Carolyn,Org line G3,Medium impact,,Fri,2010-05-14 18:04:31,2012-02-04 17:48:35,630
61,1-316086072,Queued-Awaiting Assignment,2010-05-18 20:35:53,2010-05-18,Per,Org line C,Medium impact,,Tue,2009-08-11 16:44:51,2012-02-20 06:57:21,922
550,1-374379174,Accepted-In Progress,2010-05-19 19:58:36,2010-05-19,Rune,Org line A2,Major impact,,Wed,2010-05-19 19:58:36,2012-04-25 21:32:25,707
556,1-374630866,Accepted-In Progress,2010-05-20 20:55:23,2010-05-20,Carolyn,Org line G3,Medium impact,,Thu,2010-05-20 20:55:23,2012-02-03 16:54:03,623
557,1-374630866,Queued-Awaiting Assignment,2010-05-20 21:43:22,2010-05-20,Carolyn,Org line G3,Medium impact,,Thu,2010-05-20 20:55:23,2012-02-03 16:54:03,623
558,1-374630866,Accepted-In Progress,2010-05-21 08:57:03,2010-05-21,Naga,Org line G3,Medium impact,,Fri,2010-05-20 20:55:23,2012-02-03 16:54:03,623
559,1-374630866,Accepted-Assigned,2010-05-21 08:58:48,2010-05-21,Carolyn,Org line G3,Medium impact,,Fri,2010-05-20 20:55:23,2012-02-03 16:54:03,623
562,1-374832944,Queued-Awaiting Assignment,2010-05-21 19:28:29,2010-05-21,Åsa,Org line C,Low impact,,Fri,2010-05-21 19:28:29,2012-02-01 22:58:08,621
563,1-374832944,Accepted-In Progress,2010-05-21 19:30:53,2010-05-21,Peter,Org line C,Low impact,,Fri,2010-05-21 19:28:29,2012-02-01 22:58:08,621
564,1-374832944,Queued-Awaiting Assignment,2010-05-21 20:07:49,2010-05-21,Åsa,Org line C,Low impact,,Fri,2010-05-21 19:28:29,2012-02-01 22:58:08,621
418,1-367921041,Queued-Awaiting Assignment,2010-05-22 01:00:21,2010-05-22,Maria,Org line F,Medium impact,,Sat,2010-04-19 19:07:37,2012-03-01 02:56:23,681
570,1-375337251,Accepted-In Progress,2010-05-24 22:32:13,2010-05-24,Carolyn,Org line G3,Medium impact,,Mon,2010-05-24 22:32:13,2012-02-03 18:13:07,619
571,1-375337251,Queued-Awaiting Assignment,2010-05-24 22:44:34,2010-05-24,Carolyn,Org line G3,Medium impact,,Mon,2010-05-24 22:32:13,2012-02-03 18:13:07,619
565,1-374832944,Queued-Awaiting Assignment,2010-05-24 23:45:23,2010-05-24,Ulf,Org line C,Low impact,,Mon,2010-05-21 19:28:29,2012-02-01 22:58:08,621
130,1-331478885,Accepted-Assigned,2010-05-25 01:04:58,2010-05-25,Piotr,Org line A2,Medium impact,,Tue,2009-11-04 17:07:28,2012-04-02 18:19:30,880
576,1-375430388,Accepted-In Progress,2010-05-25 01:28:06,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-25 01:28:06,2012-02-04 03:55:46,620
577,1-375430388,Queued-Awaiting Assignment,2010-05-25 01:30:59,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-25 01:28:06,2012-02-04 03:55:46,620
578,1-375430388,Accepted-In Progress,2010-05-25 11:27:35,2010-05-25,Naga,Org line G3,Medium impact,,Tue,2010-05-25 01:28:06,2012-02-04 03:55:46,620
579,1-375430388,Accepted-Assigned,2010-05-25 11:30:17,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-25 01:28:06,2012-02-04 03:55:46,620
572,1-375337251,Accepted-In Progress,2010-05-25 11:30:49,2010-05-25,Naga,Org line G3,Medium impact,,Tue,2010-05-24 22:32:13,2012-02-03 18:13:07,619
573,1-375337251,Accepted-Assigned,2010-05-25 11:33:22,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-24 22:32:13,2012-02-03 18:13:07,619
582,1-375644051,Accepted-In Progress,2010-05-25 20:42:48,2010-05-25,Sumesh,Org line C,Medium impact,,Tue,2010-05-25 20:42:48,2012-03-23 22:57:17,668
583,1-375644051,Accepted-Wait,2010-05-25 20:49:29,2010-05-25,Sumesh,Org line C,Medium impact,,Tue,2010-05-25 20:42:48,2012-03-23 22:57:17,668
590,1-375646314,Accepted-In Progress,2010-05-25 21:27:54,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-25 21:27:54,2012-02-04 17:46:33,619
591,1-375646314,Queued-Awaiting Assignment,2010-05-25 21:32:07,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-25 21:27:54,2012-02-04 17:46:33,619
592,1-375646314,Accepted-In Progress,2010-05-25 21:55:40,2010-05-25,Kannan,Org line G3,Medium impact,,Tue,2010-05-25 21:27:54,2012-02-04 17:46:33,619
593,1-375646314,Accepted-Assigned,2010-05-25 21:55:45,2010-05-25,Carolyn,Org line G3,Medium impact,,Tue,2010-05-25 21:27:54,2012-02-04 17:46:33,619
596,1-375670011,Accepted-In Progress,2010-05-25 22:17:44,2010-05-25,Helene,Org line G4,Medium impact,,Tue,2010-05-25 22:17:44,2012-01-16 23:31:56,601
598,1-376424233,Accepted-Assigned,2010-05-28 18:41:08,2010-05-28,Björn,Org line G4,High impact,,Fri,2010-05-28 18:41:08,2012-01-16 22:42:34,598
601,1-377083756,Accepted-In Progress,2010-06-01 20:19:11,2010-06-01,Carolyn,Org line G3,Medium impact,,Tue,2010-06-01 20:19:11,2012-02-03 07:51:53,611
602,1-377083756,Queued-Awaiting Assignment,2010-06-01 20:34:03,2010-06-01,Carolyn,Org line G3,Medium impact,,Tue,2010-06-01 20:19:11,2012-02-03 07:51:53,611
603,1-377083756,Accepted-In Progress,2010-06-02 01:19:00,2010-06-02,Kannan,Org line G3,Medium impact,,Wed,2010-06-01 20:19:11,2012-02-03 07:51:53,611
604,1-377083756,Accepted-Assigned,2010-06-02 01:19:04,2010-06-02,Carolyn,Org line G3,Medium impact,,Wed,2010-06-01 20:19:11,2012-02-03 07:51:53,611
614,1-377276064,Accepted-In Progress,2010-06-02 17:21:51,2010-06-02,Carolyn,Org line G3,Medium impact,,Wed,2010-06-02 17:21:51,2012-01-31 19:01:20,608
