,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
3203,case-5401,Confirmation of receipt - complete,2011-01-20 23:06:00.418,2011-01-20,Resource18,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-01-20 23:06:00.418,2011-01-25 19:03:58.554,4
3204,case-5401,T02 Check confirmation of receipt - complete,2011-01-20 23:09:11.295,2011-01-20,Resource18,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-01-20 23:06:00.418,2011-01-25 19:03:58.554,4
3205,case-5401,T04 Determine confirmation of receipt - complete,2011-01-20 23:09:32.926,2011-01-20,Resource18,Group 3,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-01-20 23:06:00.418,2011-01-25 19:03:58.554,4
3198,case-5398,T02 Check confirmation of receipt - complete,2011-01-21 18:14:19.467,2011-01-21,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-01-20 01:28:08.208,2011-01-24 21:13:40.735,4
3199,case-5398,T04 Determine confirmation of receipt - complete,2011-01-21 18:14:32.449,2011-01-21,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-01-20 01:28:08.208,2011-01-24 21:13:40.735,4
3200,case-5398,T06 Determine necessity of stop advice - complete,2011-01-21 18:14:58.812,2011-01-21,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-01-20 01:28:08.208,2011-01-24 21:13:40.735,4
3201,case-5398,T10 Determine necessity to stop indication - complete,2011-01-21 18:15:11.544,2011-01-21,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-01-20 01:28:08.208,2011-01-24 21:13:40.735,4
3206,case-5401,T05 Print and send confirmation of receipt - complete,2011-01-24 20:08:35.372,2011-01-24,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-01-20 23:06:00.418,2011-01-25 19:03:58.554,4
3125,case-5311,T05 Print and send confirmation of receipt - complete,2011-01-24 20:29:18.142,2011-01-24,admin1,Group 2,channel:Desk,t01--t05 confirm receipt,1-Mon,2011-01-17 22:58:21.153,2011-01-24 20:29:18.142,6
3101,case-5297,T05 Print and send confirmation of receipt - complete,2011-01-24 20:48:28.585,2011-01-24,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-01-17 22:52:35.916,2011-01-24 20:48:28.585,6
3175,case-5381,T05 Print and send confirmation of receipt - complete,2011-01-24 21:00:28.441,2011-01-24,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-01-20 22:56:59.677,2011-01-25 18:14:15.919,4
3202,case-5398,T05 Print and send confirmation of receipt - complete,2011-01-24 21:13:40.735,2011-01-24,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-01-20 01:28:08.208,2011-01-24 21:13:40.735,4
3176,case-5381,T06 Determine necessity of stop advice - complete,2011-01-25 18:13:56.754,2011-01-25,Resource18,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-01-20 22:56:59.677,2011-01-25 18:14:15.919,4
3177,case-5381,T10 Determine necessity to stop indication - complete,2011-01-25 18:14:15.919,2011-01-25,Resource18,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-01-20 22:56:59.677,2011-01-25 18:14:15.919,4
3207,case-5401,T06 Determine necessity of stop advice - complete,2011-01-25 19:03:39.049,2011-01-25,Resource18,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-01-20 23:06:00.418,2011-01-25 19:03:58.554,4
3208,case-5401,T10 Determine necessity to stop indication - complete,2011-01-25 19:03:58.554,2011-01-25,Resource18,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-01-20 23:06:00.418,2011-01-25 19:03:58.554,4
3391,case-5552,Confirmation of receipt - complete,2011-01-28 18:37:18.080,2011-01-28,Resource15,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-01-28 18:37:18.080,2011-01-28 18:44:19.953,0
3392,case-5552,T02 Check confirmation of receipt - complete,2011-01-28 18:37:38.230,2011-01-28,Resource15,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-01-28 18:37:18.080,2011-01-28 18:44:19.953,0
3393,case-5552,T04 Determine confirmation of receipt - complete,2011-01-28 18:37:59.290,2011-01-28,Resource15,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-01-28 18:37:18.080,2011-01-28 18:44:19.953,0
3394,case-5552,T05 Print and send confirmation of receipt - complete,2011-01-28 18:38:13.949,2011-01-28,Resource15,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-01-28 18:37:18.080,2011-01-28 18:44:19.953,0
3395,case-5552,T06 Determine necessity of stop advice - complete,2011-01-28 18:43:57.474,2011-01-28,Resource15,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-01-28 18:37:18.080,2011-01-28 18:44:19.953,0
3396,case-5552,T10 Determine necessity to stop indication - complete,2011-01-28 18:44:19.953,2011-01-28,Resource15,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-01-28 18:37:18.080,2011-01-28 18:44:19.953,0
3329,case-5534,Confirmation of receipt - complete,2011-01-29 00:01:55.547,2011-01-29,Resource15,Group 1,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-01-29 00:01:55.547,2011-02-02 19:00:43.977,4
3330,case-5534,T02 Check confirmation of receipt - complete,2011-01-29 00:02:42.463,2011-01-29,Resource15,Group 4,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-01-29 00:01:55.547,2011-02-02 19:00:43.977,4
3331,case-5534,T04 Determine confirmation of receipt - complete,2011-01-29 00:02:58.272,2011-01-29,Resource15,Group 3,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-01-29 00:01:55.547,2011-02-02 19:00:43.977,4
3332,case-5534,T05 Print and send confirmation of receipt - complete,2011-01-29 00:03:08.687,2011-01-29,Resource15,Group 2,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-01-29 00:01:55.547,2011-02-02 19:00:43.977,4
3333,case-5534,T06 Determine necessity of stop advice - complete,2011-02-02 19:00:16.614,2011-02-02,Resource15,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-01-29 00:01:55.547,2011-02-02 19:00:43.977,4
3334,case-5534,T10 Determine necessity to stop indication - complete,2011-02-02 19:00:43.977,2011-02-02,Resource15,Group 1,channel:Internet,t10 determine necessity to stop indication,3-Wed,2011-01-29 00:01:55.547,2011-02-02 19:00:43.977,4
3754,case-5926,Confirmation of receipt - complete,2011-02-10 00:06:38.763,2011-02-10,admin2,Group 1,channel:Desk,t01--t05 confirm receipt,4-Thu,2011-02-10 00:06:38.763,2011-02-10 00:06:38.763,0
4524,case-6515,Confirmation of receipt - complete,2011-03-18 18:40:49.471,2011-03-18,Resource04,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 18:40:49.471,2011-03-18 18:41:51.715,0
4525,case-6515,T02 Check confirmation of receipt - complete,2011-03-18 18:41:01.981,2011-03-18,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 18:40:49.471,2011-03-18 18:41:51.715,0
4526,case-6515,T04 Determine confirmation of receipt - complete,2011-03-18 18:41:10.991,2011-03-18,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 18:40:49.471,2011-03-18 18:41:51.715,0
4527,case-6515,T05 Print and send confirmation of receipt - complete,2011-03-18 18:41:21.216,2011-03-18,Resource04,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 18:40:49.471,2011-03-18 18:41:51.715,0
4528,case-6515,T06 Determine necessity of stop advice - complete,2011-03-18 18:41:34.507,2011-03-18,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-03-18 18:40:49.471,2011-03-18 18:41:51.715,0
4529,case-6515,T10 Determine necessity to stop indication - complete,2011-03-18 18:41:51.715,2011-03-18,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-03-18 18:40:49.471,2011-03-18 18:41:51.715,0
4507,case-6503,Confirmation of receipt - complete,2011-03-18 19:02:31.892,2011-03-18,admin2,Group 1,channel:Desk,t01--t05 confirm receipt,5-Fri,2011-03-18 19:02:31.892,2011-03-18 19:02:31.892,0
4536,case-6517,Confirmation of receipt - complete,2011-03-18 20:02:01.540,2011-03-18,Resource04,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 20:02:01.540,2011-03-18 20:03:25.333,0
4537,case-6517,T02 Check confirmation of receipt - complete,2011-03-18 20:02:32.330,2011-03-18,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 20:02:01.540,2011-03-18 20:03:25.333,0
4538,case-6517,T04 Determine confirmation of receipt - complete,2011-03-18 20:02:43.261,2011-03-18,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 20:02:01.540,2011-03-18 20:03:25.333,0
4539,case-6517,T05 Print and send confirmation of receipt - complete,2011-03-18 20:02:56.961,2011-03-18,Resource04,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-03-18 20:02:01.540,2011-03-18 20:03:25.333,0
4540,case-6517,T06 Determine necessity of stop advice - complete,2011-03-18 20:03:07.477,2011-03-18,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-03-18 20:02:01.540,2011-03-18 20:03:25.333,0
4541,case-6517,T10 Determine necessity to stop indication - complete,2011-03-18 20:03:25.333,2011-03-18,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-03-18 20:02:01.540,2011-03-18 20:03:25.333,0
5076,case-6987,Confirmation of receipt - complete,2011-04-18 17:52:36.194,2011-04-18,Resource15,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-04-18 17:52:36.194,2011-04-18 23:25:20.592,0
5077,case-6987,T02 Check confirmation of receipt - complete,2011-04-18 17:52:59.077,2011-04-18,Resource15,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-04-18 17:52:36.194,2011-04-18 23:25:20.592,0
5078,case-6987,T04 Determine confirmation of receipt - complete,2011-04-18 17:53:10.803,2011-04-18,Resource15,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-04-18 17:52:36.194,2011-04-18 23:25:20.592,0
5079,case-6987,T06 Determine necessity of stop advice - complete,2011-04-18 17:53:24.166,2011-04-18,Resource15,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-04-18 17:52:36.194,2011-04-18 23:25:20.592,0
5080,case-6987,T10 Determine necessity to stop indication - complete,2011-04-18 17:53:40.989,2011-04-18,Resource15,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-04-18 17:52:36.194,2011-04-18 23:25:20.592,0
5081,case-6987,T05 Print and send confirmation of receipt - complete,2011-04-18 23:25:20.592,2011-04-18,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-04-18 17:52:36.194,2011-04-18 23:25:20.592,0
5278,case-7085,Confirmation of receipt - complete,2011-04-19 18:32:59.775,2011-04-19,Resource21,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 18:32:59.775,2011-05-18 17:25:37.587,28
5279,case-7085,T02 Check confirmation of receipt - complete,2011-04-19 18:33:29.895,2011-04-19,Resource21,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 18:32:59.775,2011-05-18 17:25:37.587,28
5280,case-7085,T04 Determine confirmation of receipt - complete,2011-04-19 18:34:54.325,2011-04-19,Resource21,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 18:32:59.775,2011-05-18 17:25:37.587,28
5281,case-7085,T05 Print and send confirmation of receipt - complete,2011-04-19 18:35:43.253,2011-04-19,Resource21,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 18:32:59.775,2011-05-18 17:25:37.587,28
5290,case-7089,Confirmation of receipt - complete,2011-04-19 21:53:36.217,2011-04-19,admin3,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 21:53:36.217,2011-04-19 23:56:06.460,0
5291,case-7089,T02 Check confirmation of receipt - complete,2011-04-19 23:54:11.251,2011-04-19,Resource18,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 21:53:36.217,2011-04-19 23:56:06.460,0
5292,case-7089,T06 Determine necessity of stop advice - complete,2011-04-19 23:54:25.939,2011-04-19,Resource18,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-04-19 21:53:36.217,2011-04-19 23:56:06.460,0
5293,case-7089,T04 Determine confirmation of receipt - complete,2011-04-19 23:54:37.365,2011-04-19,Resource18,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 21:53:36.217,2011-04-19 23:56:06.460,0
5294,case-7089,T05 Print and send confirmation of receipt - complete,2011-04-19 23:54:49.139,2011-04-19,Resource18,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-04-19 21:53:36.217,2011-04-19 23:56:06.460,0
5295,case-7089,T10 Determine necessity to stop indication - complete,2011-04-19 23:56:06.460,2011-04-19,Resource18,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-04-19 21:53:36.217,2011-04-19 23:56:06.460,0
5514,case-7274,Confirmation of receipt - complete,2011-05-02 17:19:19.171,2011-05-02,Resource17,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 17:19:19.171,2011-05-02 17:20:22.483,0
5515,case-7274,T02 Check confirmation of receipt - complete,2011-05-02 17:19:31.927,2011-05-02,Resource17,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 17:19:19.171,2011-05-02 17:20:22.483,0
5516,case-7274,T04 Determine confirmation of receipt - complete,2011-05-02 17:19:49.681,2011-05-02,Resource17,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 17:19:19.171,2011-05-02 17:20:22.483,0
5517,case-7274,T05 Print and send confirmation of receipt - complete,2011-05-02 17:19:58.328,2011-05-02,Resource17,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 17:19:19.171,2011-05-02 17:20:22.483,0
5518,case-7274,T06 Determine necessity of stop advice - complete,2011-05-02 17:20:09.013,2011-05-02,Resource17,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-05-02 17:19:19.171,2011-05-02 17:20:22.483,0
5519,case-7274,T10 Determine necessity to stop indication - complete,2011-05-02 17:20:22.483,2011-05-02,Resource17,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-05-02 17:19:19.171,2011-05-02 17:20:22.483,0
5478,case-7267,Confirmation of receipt - complete,2011-05-02 23:40:12.711,2011-05-02,Resource07,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 23:40:12.711,2011-05-18 21:15:00.039,15
5479,case-7267,T02 Check confirmation of receipt - complete,2011-05-02 23:40:28.954,2011-05-02,Resource07,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 23:40:12.711,2011-05-18 21:15:00.039,15
5480,case-7267,T06 Determine necessity of stop advice - complete,2011-05-02 23:40:41.287,2011-05-02,Resource07,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-05-02 23:40:12.711,2011-05-18 21:15:00.039,15
5481,case-7267,T04 Determine confirmation of receipt - complete,2011-05-02 23:41:03.946,2011-05-02,Resource07,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 23:40:12.711,2011-05-18 21:15:00.039,15
5482,case-7267,T05 Print and send confirmation of receipt - complete,2011-05-02 23:46:40.240,2011-05-02,Resource07,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 23:40:12.711,2011-05-18 21:15:00.039,15
5490,case-7269,Confirmation of receipt - complete,2011-05-02 23:59:17.860,2011-05-02,Resource07,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 23:59:17.860,2011-05-18 21:57:10.042,15
5491,case-7269,T02 Check confirmation of receipt - complete,2011-05-02 23:59:57.843,2011-05-02,Resource07,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-05-02 23:59:17.860,2011-05-18 21:57:10.042,15
5492,case-7269,T04 Determine confirmation of receipt - complete,2011-05-03 00:00:20.137,2011-05-03,Resource07,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-05-02 23:59:17.860,2011-05-18 21:57:10.042,15
5493,case-7269,T05 Print and send confirmation of receipt - complete,2011-05-03 00:00:33.777,2011-05-03,Resource07,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-05-02 23:59:17.860,2011-05-18 21:57:10.042,15
5494,case-7269,T06 Determine necessity of stop advice - complete,2011-05-03 00:00:45.588,2011-05-03,Resource07,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-05-02 23:59:17.860,2011-05-18 21:57:10.042,15
5584,case-7341,Confirmation of receipt - complete,2011-05-10 18:23:17.026,2011-05-10,Resource02,Group 1,channel:e-mail,t01--t05 confirm receipt,2-Tue,2011-05-10 18:23:17.026,2011-05-10 18:33:12.883,0
5585,case-7341,T02 Check confirmation of receipt - complete,2011-05-10 18:23:38.909,2011-05-10,Resource02,Group 4,channel:e-mail,t01--t05 confirm receipt,2-Tue,2011-05-10 18:23:17.026,2011-05-10 18:33:12.883,0
5586,case-7341,T04 Determine confirmation of receipt - complete,2011-05-10 18:23:53.523,2011-05-10,Resource02,Group 3,channel:e-mail,t01--t05 confirm receipt,2-Tue,2011-05-10 18:23:17.026,2011-05-10 18:33:12.883,0
5587,case-7341,T05 Print and send confirmation of receipt - complete,2011-05-10 18:24:07.661,2011-05-10,Resource02,Group 2,channel:e-mail,t01--t05 confirm receipt,2-Tue,2011-05-10 18:23:17.026,2011-05-10 18:33:12.883,0
5588,case-7341,T06 Determine necessity of stop advice - complete,2011-05-10 18:32:56.148,2011-05-10,Resource02,Group 1,channel:e-mail,t06 determine necessity of stop advice,2-Tue,2011-05-10 18:23:17.026,2011-05-10 18:33:12.883,0
5589,case-7341,T10 Determine necessity to stop indication - complete,2011-05-10 18:33:12.883,2011-05-10,Resource02,Group 1,channel:e-mail,t10 determine necessity to stop indication,2-Tue,2011-05-10 18:23:17.026,2011-05-10 18:33:12.883,0
5590,case-7349,Confirmation of receipt - complete,2011-05-10 18:42:12.520,2011-05-10,Resource15,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-05-10 18:42:12.520,2011-05-11 20:20:10.993,1
5591,case-7349,T02 Check confirmation of receipt - complete,2011-05-10 18:42:29.658,2011-05-10,Resource15,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-05-10 18:42:12.520,2011-05-11 20:20:10.993,1
5592,case-7349,T04 Determine confirmation of receipt - complete,2011-05-10 18:42:42.497,2011-05-10,Resource15,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-05-10 18:42:12.520,2011-05-11 20:20:10.993,1
5593,case-7349,T06 Determine necessity of stop advice - complete,2011-05-10 18:42:56.639,2011-05-10,Resource15,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-05-10 18:42:12.520,2011-05-11 20:20:10.993,1
5594,case-7349,T10 Determine necessity to stop indication - complete,2011-05-10 18:43:16.934,2011-05-10,Resource15,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-05-10 18:42:12.520,2011-05-11 20:20:10.993,1
5595,case-7349,T05 Print and send confirmation of receipt - complete,2011-05-11 20:20:10.993,2011-05-11,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-05-10 18:42:12.520,2011-05-11 20:20:10.993,1
